"Date","Price","Open","High","Low","Vol.","Change %"
"11/05/2018","10,761.00","10,786.65","10,789.20","10,708.85","470.06B","-0.20%"
"11/02/2018","10,782.30","10,691.15","10,841.70","10,686.20","656.04B","1.65%"
"11/01/2018","10,607.60","10,660.50","10,660.70","10,567.45","566.85B","0.03%"
"10/31/2018","10,604.60","10,428.90","10,615.10","10,322.35","607.33B","1.83%"
"10/30/2018","10,413.60","10,444.05","10,491.85","10,387.15","502.23B","-0.38%"
"10/29/2018","10,452.80","10,272.70","10,473.75","10,213.00","552.31B","2.22%"
"10/26/2018","10,225.30","10,308.80","10,321.80","10,186.00","578.22B","-0.80%"
"10/25/2018","10,307.70","10,319.35","10,351.50","10,267.60","776.71B","-1.03%"
"10/24/2018","10,415.40","10,468.15","10,481.95","10,313.50","525.59B","0.71%"
"10/23/2018","10,341.55","10,354.15","10,423.65","10,294.85","452.08B","-1.00%"
"10/22/2018","10,445.85","10,606.10","10,608.65","10,424.35","453.44B","-0.55%"
"10/19/2018","10,504.05","10,541.05","10,586.75","10,449.35","570.14B","-1.36%"
"10/17/2018","10,648.70","10,900.60","10,922.95","10,632.90","458.93B","-1.37%"
"10/16/2018","10,796.10","10,751.75","10,813.65","10,729.50","411.42B","0.78%"
"10/15/2018","10,712.60","10,722.40","10,725.45","10,607.35","392.65B","0.39%"
"10/12/2018","10,671.30","10,532.25","10,692.10","10,523.30","521.87B","2.29%"
"10/11/2018","10,432.05","10,360.80","10,537.95","10,329.05","682.77B","-2.12%"
"10/10/2018","10,657.80","10,505.75","10,678.85","10,496.70","601.09B","1.76%"
"10/09/2018","10,473.55","10,566.70","10,576.65","10,433.20","659.33B","-0.48%"
"10/08/2018","10,523.80","10,502.05","10,587.40","10,373.15","678.30B","0.13%"
"10/05/2018","10,510.05","10,711.30","10,735.85","10,454.95","847.95B","-2.63%"
"10/04/2018","10,794.30","10,938.75","10,938.75","10,742.50","653.03B","-2.28%"
"10/03/2018","11,045.80","11,172.10","11,177.40","11,029.35","622.05B","-1.35%"
"10/01/2018","11,197.05","11,123.95","11,224.10","11,002.25","616.34B","0.63%"
"09/28/2018","11,126.40","11,221.55","11,247.25","11,039.35","715.95B","-0.54%"
"09/27/2018","11,186.70","11,305.20","11,313.85","11,164.60","704.06B","-0.82%"
"09/26/2018","11,279.50","11,370.35","11,370.35","11,218.15","612.15B","-0.07%"
"09/25/2018","11,287.60","11,185.60","11,304.70","11,089.20","727.01B","0.91%"
"09/24/2018","11,185.55","11,412.35","11,416.95","11,163.70","644.81B","-1.77%"
"09/21/2018","11,387.55","11,539.60","11,610.05","11,073.95","1,129.40B","-0.98%"
"09/19/2018","11,499.85","11,595.00","11,602.20","11,471.60","532.69B","-0.40%"
"09/18/2018","11,546.15","11,659.00","11,690.95","11,535.50","564.87B","-0.95%"
"09/17/2018","11,656.50","11,740.80","11,740.80","11,645.60","385.51B","-1.15%"
"09/14/2018","11,791.70","11,711.20","11,800.20","11,707.30","483.72B","1.35%"
"09/12/2018","11,635.20","11,604.55","11,648.00","11,508.50","533.03B","0.69%"
"09/11/2018","11,555.20","11,757.15","11,759.45","11,541.80","547.31B","-1.39%"
"09/10/2018","11,717.95","11,860.90","11,867.25","11,706.70","493.37B","-1.36%"
"09/07/2018","11,879.90","11,838.20","11,893.75","11,767.20","552.91B","0.55%"
"09/06/2018","11,815.40","11,792.25","11,838.45","11,710.95","499.90B","0.55%"
"09/05/2018","11,751.05","11,789.10","11,816.85","11,657.15","606.04B","-0.41%"
"09/04/2018","11,798.95","11,917.60","11,923.10","11,771.80","477.60B","-0.89%"
"09/03/2018","11,904.35","12,075.80","12,075.80","11,888.50","466.17B","-0.82%"
"08/31/2018","12,003.10","11,993.05","12,049.10","11,959.70","636.31B","0.10%"
"08/30/2018","11,991.15","12,002.25","12,007.55","11,954.65","597.55B","-0.06%"
"08/29/2018","11,998.60","12,036.75","12,047.10","11,986.95","514.21B","-0.25%"
"08/28/2018","12,028.30","12,028.50","12,056.85","12,001.45","421.36B","0.32%"
"08/27/2018","11,989.35","11,905.50","11,997.75","11,895.95","403.96B","1.12%"
"08/24/2018","11,856.20","11,865.20","11,901.95","11,824.15","455.73B","-0.21%"
"08/23/2018","11,881.40","11,910.75","11,910.75","11,839.30","432.01B","0.16%"
"08/21/2018","11,862.10","11,864.70","11,870.65","11,828.40","398.10B","0.20%"
"08/20/2018","11,838.15","11,782.05","11,847.55","11,779.75","432.62B","0.77%"
"08/17/2018","11,747.20","11,701.90","11,758.90","11,697.45","398.34B","0.85%"
"08/16/2018","11,647.75","11,665.00","11,718.80","11,628.90","470.57B","-0.48%"
"08/14/2018","11,703.40","11,651.15","11,717.80","11,642.60","392.88B","0.68%"
"08/13/2018","11,624.65","11,645.95","11,681.25","11,612.50","426.25B","-0.71%"
"08/10/2018","11,707.35","11,761.15","11,763.45","11,695.70","541.01B","-0.42%"
"08/09/2018","11,756.15","11,773.20","11,775.35","11,735.90","534.44B","0.21%"
"08/08/2018","11,731.75","11,698.85","11,741.10","11,663.10","450.99B","0.48%"
"08/07/2018","11,675.50","11,710.35","11,715.90","11,643.10","537.76B","0.01%"
"08/06/2018","11,674.25","11,689.80","11,714.80","11,659.10","407.97B","0.22%"
"08/03/2018","11,648.85","11,588.15","11,655.90","11,585.80","457.29B","0.98%"
"08/02/2018","11,535.60","11,613.10","11,613.10","11,524.65","442.21B","-0.81%"
"08/01/2018","11,629.65","11,640.90","11,670.20","11,592.00","581.07B","-0.04%"
"07/31/2018","11,633.85","11,585.20","11,643.10","11,541.45","553.33B","0.34%"
"07/30/2018","11,594.75","11,564.40","11,602.10","11,527.85","601.95B","0.45%"
"07/27/2018","11,542.35","11,495.80","11,547.30","11,476.80","591.43B","0.97%"
"07/26/2018","11,431.15","11,390.45","11,450.70","11,388.00","699.52B","0.40%"
"07/25/2018","11,385.50","11,404.90","11,413.15","11,364.80","469.79B","-0.03%"
"07/24/2018","11,389.20","11,332.85","11,395.15","11,329.10","545.62B","0.73%"
"07/23/2018","11,306.95","11,230.00","11,314.90","11,222.05","442.52B","0.81%"
"07/20/2018","11,215.80","11,166.45","11,232.35","11,145.95","374.91B","0.50%"
"07/19/2018","11,160.50","11,209.45","11,214.50","11,137.95","500.42B","-0.26%"
"07/18/2018","11,189.10","11,283.25","11,298.20","11,163.95","553.90B","-0.37%"
"07/17/2018","11,230.70","11,155.65","11,240.90","11,138.85","441.96B","0.71%"
"07/16/2018","11,151.10","11,260.75","11,261.05","11,140.25","383.05B","-0.96%"
"07/13/2018","11,258.70","11,302.75","11,313.95","11,240.05","401.35B","-0.10%"
"07/12/2018","11,269.70","11,266.05","11,333.80","11,258.95","420.88B","0.56%"
"07/11/2018","11,206.85","11,225.75","11,244.25","11,191.75","380.36B","-0.11%"
"07/10/2018","11,218.65","11,170.70","11,227.75","11,147.65","360.53B","0.89%"
"07/09/2018","11,119.55","11,104.50","11,126.35","11,074.05","319.65B","0.75%"
"07/06/2018","11,037.20","11,001.65","11,084.80","10,991.80","440.79B","0.26%"
"07/05/2018","11,008.60","11,049.65","11,049.65","10,989.95","373.03B","-0.22%"
"07/04/2018","11,033.00","10,986.00","11,040.60","10,944.20","323.74B","0.54%"
"07/03/2018","10,974.20","10,940.75","10,985.65","10,899.10","357.46B","0.41%"
"07/02/2018","10,929.85","11,013.10","11,015.60","10,874.95","473.96B","-0.58%"
"06/29/2018","10,993.45","10,884.15","11,000.20","10,883.65","430.65B","1.28%"
"06/28/2018","10,855.00","10,934.80","10,951.35","10,827.15","590.63B","-0.84%"
"06/27/2018","10,946.70","11,072.10","11,072.10","10,927.90","429.81B","-0.97%"
"06/26/2018","11,054.10","11,025.60","11,091.40","11,016.10","406.79B","0.08%"
"06/25/2018","11,045.45","11,120.95","11,127.60","11,034.95","386.84B","-0.67%"
"06/22/2018","11,119.65","11,041.15","11,134.45","11,001.05","376.25B","0.72%"
"06/21/2018","11,039.95","11,113.25","11,115.00","11,025.90","370.54B","-0.33%"
"06/20/2018","11,076.05","11,047.85","11,087.50","11,030.95","357.34B","0.49%"
"06/19/2018","11,021.95","11,100.40","11,100.40","11,012.45","379.70B","-0.82%"
"06/18/2018","11,112.90","11,148.40","11,148.40","11,102.75","324.75B","-0.21%"
"06/15/2018","11,136.30","11,139.25","11,162.15","11,078.30","500.69B","-0.03%"
"06/14/2018","11,139.95","11,165.35","11,166.00","11,101.40","342.10B","-0.41%"
"06/13/2018","11,185.90","11,219.75","11,226.00","11,176.05","393.34B","0.08%"
"06/12/2018","11,176.70","11,144.40","11,189.90","11,119.35","377.01B","0.54%"
"06/11/2018","11,116.20","11,115.70","11,179.60","11,106.30","397.37B","0.16%"
"06/08/2018","11,098.25","11,059.30","11,108.60","11,035.95","409.99B","0.06%"
"06/07/2018","11,091.95","11,037.90","11,134.50","11,037.90","404.96B","0.86%"
"06/06/2018","10,997.20","10,903.20","11,010.10","10,889.65","366.43B","0.96%"
"06/05/2018","10,892.85","10,941.70","10,944.25","10,852.20","363.06B","-0.43%"
"06/04/2018","10,940.05","11,083.35","11,087.10","10,931.45","384.25B","-0.67%"
"06/01/2018","11,013.85","11,068.30","11,096.95","11,001.00","407.91B","-0.45%"
"05/31/2018","11,064.15","11,016.35","11,089.10","10,961.40","968.52B","0.94%"
"05/30/2018","10,961.60","10,925.55","10,996.70","10,910.85","440.09B","-0.20%"
"05/29/2018","10,983.30","11,034.35","11,065.05","10,962.55","472.99B","-0.46%"
"05/28/2018","11,033.55","10,981.30","11,051.65","10,974.80","434.34B","0.91%"
"05/25/2018","10,934.00","10,849.40","10,954.40","10,838.95","458.36B","0.99%"
"05/24/2018","10,827.25","10,785.85","10,849.45","10,734.70","479.81B","0.71%"
"05/23/2018","10,750.55","10,839.35","10,852.90","10,737.55","487.38B","-0.94%"
"05/22/2018","10,852.80","10,816.30","10,863.05","10,787.05","487.35B","0.35%"
"05/21/2018","10,814.60","10,927.75","10,932.35","10,803.80","379.61B","-0.86%"
"05/18/2018","10,908.05","10,998.75","11,000.20","10,899.40","396.17B","-0.90%"
"05/17/2018","11,006.90","11,094.15","11,095.45","10,988.65","407.19B","-0.47%"
"05/16/2018","11,058.70","11,062.95","11,107.75","11,007.60","466.05B","-0.49%"
"05/15/2018","11,113.70","11,128.90","11,248.95","11,088.35","457.93B","-0.09%"
"05/14/2018","11,124.10","11,143.35","11,158.00","11,095.90","331.03B","-0.07%"
"05/11/2018","11,131.95","11,079.75","11,137.45","11,052.85","410.59B","0.72%"
"05/10/2018","11,052.50","11,131.15","11,138.00","11,040.80","336.40B","-0.38%"
"05/09/2018","11,095.00","11,057.80","11,121.75","11,055.10","329.93B","0.12%"
"05/08/2018","11,082.20","11,126.65","11,127.60","11,057.70","423.36B","-0.03%"
"05/07/2018","11,085.05","11,023.90","11,094.35","11,005.20","277.12B","0.90%"
"05/04/2018","10,986.50","11,073.05","11,073.05","10,972.00","328.86B","-0.58%"
"05/03/2018","11,051.10","11,106.05","11,106.25","11,017.30","337.22B","-0.49%"
"05/02/2018","11,105.90","11,191.60","11,191.95","11,076.70","379.37B","-0.36%"
"04/30/2018","11,145.90","11,112.20","11,163.15","11,110.55","292.99B","0.46%"
"04/27/2018","11,095.00","11,056.05","11,122.25","11,052.40","444.78B","0.69%"
"04/26/2018","11,018.75","10,999.05","11,029.05","10,967.20","552.32B","0.35%"
"04/25/2018","10,980.55","11,021.35","11,023.30","10,944.90","354.16B","-0.38%"
"04/24/2018","11,022.35","10,988.30","11,041.85","10,976.40","358.34B","0.26%"
"04/23/2018","10,993.30","10,993.90","11,043.90","10,927.70","329.75B","0.24%"
"04/20/2018","10,966.85","10,967.00","10,982.75","10,928.95","389.97B","-0.07%"
"04/19/2018","10,974.75","10,968.55","10,981.05","10,951.45","416.53B","0.42%"
"04/18/2018","10,928.45","10,981.65","10,995.40","10,910.70","355.48B","-0.20%"
"04/17/2018","10,950.05","10,960.75","10,961.40","10,896.25","338.40B","0.19%"
"04/16/2018","10,928.95","10,800.50","10,939.50","10,798.75","318.62B","0.46%"
"04/13/2018","10,879.35","10,896.75","10,923.60","10,849.50","362.09B","0.17%"
"04/12/2018","10,860.35","10,819.45","10,874.35","10,802.20","367.53B","0.32%"
"04/11/2018","10,826.15","10,837.00","10,837.00","10,764.90","392.06B","0.15%"
"04/10/2018","10,810.45","10,829.15","10,839.60","10,788.55","406.21B","0.17%"
"04/09/2018","10,792.60","10,752.40","10,811.40","10,747.20","385.10B","0.39%"
"04/06/2018","10,750.35","10,726.30","10,766.00","10,690.85","371.75B","0.22%"
"04/05/2018","10,726.25","10,628.70","10,732.90","10,627.70","400.74B","1.93%"
"04/04/2018","10,523.60","10,674.60","10,683.90","10,506.90","411.30B","-1.13%"
"04/03/2018","10,643.90","10,574.25","10,654.40","10,561.65","371.91B","0.45%"
"04/02/2018","10,596.00","10,521.45","10,604.75","10,497.20","357.01B","1.12%"
"03/28/2018","10,478.40","10,515.40","10,530.60","10,463.95","600.53B","-0.74%"
"03/27/2018","10,556.60","10,558.30","10,578.65","10,510.05","406.81B","0.56%"
"03/26/2018","10,497.55","10,351.95","10,511.05","10,324.45","453.08B","1.35%"
"03/23/2018","10,357.60","10,318.55","10,380.90","10,301.95","490.49B","-1.08%"
"03/22/2018","10,470.40","10,522.90","10,564.55","10,461.50","373.23B","-0.39%"
"03/21/2018","10,511.75","10,536.20","10,585.95","10,488.80","362.48B","0.32%"
"03/20/2018","10,478.15","10,398.70","10,507.45","10,396.40","384.53B","0.33%"
"03/19/2018","10,444.05","10,578.45","10,587.05","10,425.10","425.24B","-1.06%"
"03/16/2018","10,556.20","10,700.75","10,701.75","10,541.45","573.96B","-1.49%"
"03/15/2018","10,716.05","10,754.95","10,775.95","10,701.35","349.05B","-0.41%"
"03/14/2018","10,760.00","10,734.45","10,769.05","10,685.60","408.50B","-0.11%"
"03/13/2018","10,772.05","10,719.05","10,816.00","10,710.75","534.05B","0.23%"
"03/12/2018","10,747.65","10,642.65","10,759.30","10,635.15","412.34B","1.73%"
"03/09/2018","10,564.55","10,610.60","10,637.45","10,548.40","379.76B","-0.13%"
"03/08/2018","10,578.00","10,566.05","10,605.70","10,476.45","431.54B","0.73%"
"03/07/2018","10,501.40","10,586.05","10,600.00","10,487.85","462.67B","-0.96%"
"03/06/2018","10,603.10","10,779.95","10,802.30","10,570.60","406.86B","-1.04%"
"03/05/2018","10,714.60","10,788.25","10,788.50","10,676.15","410.02B","-0.97%"
"03/01/2018","10,820.00","10,850.70","10,899.60","10,808.55","435.13B","-0.38%"
"02/28/2018","10,861.40","10,855.10","10,903.25","10,826.90","700.32B","-0.56%"
"02/27/2018","10,922.75","10,986.55","11,004.25","10,905.40","527.27B","-0.28%"
"02/26/2018","10,953.80","10,899.05","10,963.45","10,893.50","356.57B","0.88%"
"02/23/2018","10,857.85","10,766.25","10,866.70","10,755.10","398.06B","1.12%"
"02/22/2018","10,737.35","10,725.30","10,755.40","10,705.05","557.98B","-0.26%"
"02/21/2018","10,765.50","10,806.05","10,806.35","10,722.30","425.54B","0.24%"
"02/20/2018","10,740.00","10,761.05","10,805.20","10,725.50","461.18B","-0.08%"
"02/19/2018","10,748.35","10,866.85","10,867.25","10,670.65","459.04B","-0.77%"
"02/16/2018","10,831.35","10,984.05","11,000.80","10,809.35","486.37B","-0.92%"
"02/15/2018","10,932.05","10,945.00","11,013.80","10,898.90","519.83B","0.22%"
"02/14/2018","10,908.15","10,994.85","10,998.50","10,864.00","481.06B","-0.34%"
"02/12/2018","10,945.15","10,916.15","10,960.35","10,884.15","425.75B","0.91%"
"02/09/2018","10,846.10","10,787.95","10,871.35","10,771.85","368.03B","-1.03%"
"02/08/2018","10,958.95","10,887.10","11,017.75","10,851.85","413.05B","1.05%"
"02/07/2018","10,844.70","10,969.20","10,977.60","10,814.35","441.99B","-0.06%"
"02/06/2018","10,851.65","10,630.25","10,944.15","10,610.75","501.98B","-1.56%"
"02/05/2018","11,023.85","10,951.25","11,060.45","10,929.40","439.82B","-0.79%"
"02/02/2018","11,111.20","11,300.85","11,316.30","11,087.80","547.12B","-2.41%"
"02/01/2018","11,385.15","11,414.30","11,483.00","11,232.05","497.35B","-0.07%"
"01/31/2018","11,393.55","11,393.75","11,430.85","11,338.85","430.98B","-0.27%"
"01/30/2018","11,424.60","11,494.95","11,494.95","11,408.50","370.82B","-0.70%"
"01/29/2018","11,505.45","11,474.30","11,552.80","11,471.80","396.14B","0.40%"
"01/25/2018","11,459.05","11,509.70","11,509.70","11,414.75","651.82B","-0.33%"
"01/24/2018","11,497.45","11,489.05","11,528.40","11,456.95","509.27B","-0.08%"
"01/23/2018","11,506.65","11,422.95","11,515.75","11,420.00","486.72B","1.01%"
"01/22/2018","11,391.20","11,308.00","11,399.60","11,302.65","358.04B","0.67%"
"01/19/2018","11,315.75","11,246.20","11,328.25","11,208.80","345.30B","0.72%"
"01/18/2018","11,234.50","11,316.85","11,329.40","11,190.90","499.44B","0.02%"
"01/17/2018","11,232.75","11,144.75","11,246.15","11,086.80","423.29B","0.81%"
"01/16/2018","11,142.80","11,229.60","11,229.95","11,127.60","374.41B","-0.58%"
"01/15/2018","11,207.75","11,196.15","11,255.70","11,192.10","296.44B","0.44%"
"01/12/2018","11,159.10","11,165.05","11,173.40","11,067.60","325.39B","0.24%"
"01/11/2018","11,132.40","11,121.90","11,148.20","11,092.20","282.86B","0.13%"
"01/10/2018","11,117.45","11,140.85","11,143.85","11,076.80","337.24B","-0.07%"
"01/09/2018","11,125.00","11,142.35","11,155.05","11,088.55","378.71B","0.04%"
"01/08/2018","11,120.55","11,084.00","11,127.80","11,082.00","323.21B","0.63%"
"01/05/2018","11,051.25","11,015.05","11,056.65","11,004.80","423.43B","0.63%"
"01/04/2018","10,982.15","10,938.30","10,990.50","10,907.90","389.09B","0.66%"
"01/03/2018","10,910.05","10,942.45","10,968.95","10,894.40","338.61B","0.10%"
"01/02/2018","10,899.30","10,941.60","10,959.00","10,854.45","360.49B","0.01%"
"01/01/2018","10,897.75","10,990.45","10,998.20","10,884.85","280.26B","-0.80%"
"12/29/2017","10,985.15","10,944.75","10,993.20","10,941.35","310.58B","0.53%"
"12/28/2017","10,927.05","10,947.50","10,982.80","10,911.90","473.62B","-0.10%"
"12/27/2017","10,937.85","10,984.00","11,002.55","10,913.45","320.32B","-0.40%"
"12/26/2017","10,982.05","10,962.85","10,993.60","10,934.20","318.22B","0.38%"
"12/22/2017","10,940.65","10,904.95","10,949.10","10,896.05","294.99B","0.50%"
"12/21/2017","10,886.35","10,911.55","10,913.15","10,872.85","318.03B","0.04%"
"12/20/2017","10,881.90","10,926.90","10,926.90","10,873.45","367.71B","-0.14%"
"12/19/2017","10,897.55","10,838.80","10,906.50","10,831.60","329.93B","0.83%"
"12/18/2017","10,807.85","10,673.80","10,862.70","10,484.75","405.70B","0.60%"
"12/15/2017","10,743.65","10,755.75","10,783.40","10,731.35","370.03B","0.80%"
"12/14/2017","10,658.40","10,642.00","10,681.55","10,546.05","280.63B","0.50%"
"12/13/2017","10,605.65","10,660.30","10,716.85","10,579.75","310.04B","-0.54%"
"12/12/2017","10,663.55","10,755.30","10,756.20","10,653.55","296.74B","-0.83%"
"12/11/2017","10,752.60","10,745.80","10,758.95","10,714.75","249.49B","0.51%"
"12/08/2017","10,698.10","10,630.45","10,705.75","10,628.30","352.65B","0.98%"
"12/07/2017","10,594.60","10,478.55","10,609.25","10,478.35","295.66B","1.29%"
"12/06/2017","10,459.70","10,511.10","10,526.40","10,449.95","281.61B","-0.77%"
"12/05/2017","10,541.30","10,539.75","10,567.60","10,481.55","277.08B","-0.07%"
"12/04/2017","10,548.55","10,595.80","10,599.85","10,508.25","270.76B","0.06%"
"12/01/2017","10,542.05","10,690.10","10,704.40","10,526.20","306.56B","-1.02%"
"11/30/2017","10,650.75","10,754.75","10,755.50","10,636.00","618.88B","-1.24%"
"11/29/2017","10,784.40","10,802.50","10,819.40","10,768.85","298.25B","-0.08%"
"11/28/2017","10,792.60","10,807.50","10,832.65","10,773.40","369.40B","-0.22%"
"11/27/2017","10,816.20","10,777.65","10,823.55","10,755.55","295.62B","0.12%"
"11/24/2017","10,803.15","10,781.10","10,814.45","10,773.75","261.98B","0.40%"
"11/23/2017","10,760.35","10,772.40","10,786.00","10,715.45","325.21B","0.05%"
"11/22/2017","10,755.40","10,770.80","10,783.45","10,718.95","334.38B","0.11%"
"11/21/2017","10,744.00","10,748.45","10,776.05","10,726.20","363.37B","0.26%"
"11/20/2017","10,716.40","10,705.15","10,729.50","10,678.60","326.25B","0.14%"
"11/17/2017","10,701.30","10,734.20","10,759.00","10,686.35","412.85B","0.78%"
"11/16/2017","10,618.45","10,550.80","10,636.95","10,537.10","330.05B","0.98%"
"11/15/2017","10,514.90","10,577.20","10,582.45","10,487.20","392.52B","-0.74%"
"11/14/2017","10,593.80","10,633.40","10,658.70","10,582.30","466.11B","-0.37%"
"11/13/2017","10,632.65","10,733.10","10,743.35","10,623.85","387.62B","-0.90%"
"11/10/2017","10,729.55","10,717.95","10,751.60","10,662.35","467.58B","0.06%"
"11/09/2017","10,723.65","10,767.40","10,781.65","10,669.55","428.55B","0.15%"
"11/08/2017","10,707.55","10,776.25","10,798.30","10,686.75","474.85B","-0.51%"
"11/07/2017","10,762.40","10,908.60","10,916.05","10,750.45","528.44B","-1.06%"
"11/06/2017","10,878.15","10,853.90","10,918.05","10,839.50","418.63B","0.11%"
